005062712000000	9056817	1	11/09/2019
001392973480000	9088114	1	08/12/2019
001430825060000	9033383	1	13/12/2019
000000083423053	6699173	1	30/10/2017
005001515820000	7067451	1	13/02/2016
002597509040000	9101591	1	28/06/2018
001533200680000	5631265	1	20/06/2015
005100989520000	9059278	1	09/09/2019
005037224310000	9090036	1	11/01/2020
000000090241688	8606459	1	21/11/2019
005007877980000	8784177	1	03/06/2019
005097047180000	9102517	1	15/01/2020
000000563288703	4695744	1	10/10/2014
001543439050000	5617012	1	16/06/2015
005082205740000	8189216	1	13/12/2018
005052426580000	9090480	1	09/01/2020
001783242770000	7160632	1	09/10/2017
005019401870000	9117137	1	25/11/2019
001505861910000	9028108	1	17/12/2019
000852308780000	9087077	1	09/04/2018
005038105350000	6922131	1	15/05/2017
000000218010585	8196246	1	10/12/2018
002581065590000	9034581	1	17/03/2019
005057192810000	9123023	1	09/08/2019
001761939310000	5737871	1	16/08/2015
000000255302556	5032488	1	14/03/2018
001423732970000	8954863	1	27/11/2019
005108400700000	9071886	1	07/01/2020
000000117734970	6792598	1	15/09/2016
002350876240000	4854691	1	25/12/2014
000000050397975	8254712	1	03/03/2020
005066176240000	8420101	1	09/03/2019
001722396210000	9079703	1	01/06/2019
001723894620000	9121612	1	17/01/2020
005112711230000	7333253	1	25/12/2019
000000312267099	9015457	1	07/08/2015
000000001104520	8725303	1	30/09/2019
005034282640000	7722885	1	20/01/2018
000000212137293	8493303	1	11/11/2019
005109076940000	9042317	1	27/10/2019
005087026490000	9022055	1	20/10/2019
005097049570000	9110605	1	20/11/2019
001237391960000	9068431	1	08/12/2018
000000570013599	6895442	1	30/01/2017
001356964020000	9068620	1	08/01/2020
005051779080000	8526234	1	13/06/2019
001721795510000	8761093	1	09/07/2019
001430581500000	8666712	1	03/08/2019
005074318690000	9090413	1	11/02/2019
001549157270000	9040665	1	10/07/2019
001716170820000	8444992	1	17/03/2019
001717151470000	8754889	1	10/01/2019
000000280061508	8355025	1	04/02/2019
000789076030000	7263230	1	27/09/2019
000000805630027	8852156	1	18/11/2019
002572057740000	8987837	1	01/12/2019
000753891040000	6940694	1	23/10/2016
000000007520778	8340938	1	28/03/2019
000000538887514	8375647	1	09/09/2019
000000195389812	8407002	1	13/02/2020
001427437020000	8376354	1	16/04/2019
005007527250000	8701761	1	11/05/2019
000000256426859	9047201	1	04/08/2016
005077199420000	8206033	1	19/12/2018
001275723100000	8150242	1	08/08/2019
000000795300714	9058769	1	03/07/2019
002559971550000	9049907	1	23/03/2019
002638048320000	9085213	1	25/05/2019
001720749610000	9060552	1	27/03/2019
000000047552229	8907472	1	18/03/2020
000000464202027	7332477	1	18/05/2018
001362029630000	8812376	1	15/09/2019
000000020641197	8869433	1	20/02/2020
001432538120000	9049869	1	13/07/2019
000000637262676	8561986	1	31/07/2017
000406655600000	5803271	1	15/11/2015
001916116840000	6222428	1	11/07/2016
005075493640000	9003774	1	16/09/2018
000000781623277	9058645	1	17/02/2020
000000021576194	7819207	1	31/12/2018
005086440230000	9064095	1	09/10/2019
001723710940000	9064095	1	09/11/2019
000000088203674	9119542	1	09/03/2020
000798580290000	5909932	1	13/04/2016
005022158200000	8365152	1	11/04/2019
005113393800000	9115248	1	03/01/2020
000000165213208	7204266	1	16/06/2017
000736000660000	5638309	1	01/01/2017
001821920040000	8903891	1	17/09/2019
000000209285576	8820218	1	10/11/2019
002531872390000	9088513	1	17/11/2019
000000118784628	9055037	1	04/10/2017
002392233390000	6143434	1	26/05/2016
005087941660000	8866847	1	08/10/2019
000493947540000	4060850	1	12/10/2007
000000477241988	6786032	1	16/01/2017
002352281570000	9052085	1	11/07/2019
000000554677914	8196235	1	16/10/2018
000000282180017	1391772	1	02/03/2020
001688961590000	9107671	1	16/01/2020
001545991920000	9095077	1	10/01/2020
000000328063276	9092343	1	04/03/2020
005098158410000	8865460	1	08/06/2019
005080435340000	9070355	1	13/11/2019
000000281040360	5787680	1	10/12/2019
005081127550000	8388560	1	28/02/2019
001428734430000	9068270	1	13/11/2019
000000005034657	9069267	1	05/11/2019
001626089160000	7558182	1	16/04/2018
002472509070000	8552757	1	20/06/2019
001903506150000	9116662	1	17/01/2020
001721315470000	9097799	1	15/01/2020
001909761780000	7532345	1	09/03/2017
005046800980000	8605309	1	20/05/2019
002665757780000	9083700	1	17/11/2019
001783237500000	9011980	1	15/03/2016
005096956330000	6056354	1	26/07/2019
002576619570000	8986919	1	06/10/2019
005009373430000	8150740	1	17/01/2019
005004902810000	6777270	1	15/01/2017
000521688000000	7943186	1	12/08/2018
001051795190000	4673134	1	26/02/2016
000000387656259	8482469	1	21/11/2019
002526843950000	8632491	1	25/09/2019
000000777844051	9043418	1	08/05/2019
000000756830360	8600829	1	01/03/2010
001427127180000	8264315	1	13/03/2019
005060012800000	8030932	1	28/05/2018
001866823420000	7475495	1	09/03/2018
000000659103865	5246600	1	28/12/2015
005085628920000	2906961	1	25/12/2019
001431610730000	9087412	1	13/01/2020
000000038831400	7531111	1	12/08/2019
000000795942887	6529385	1	04/09/2017
001692969960000	6225052	1	06/07/2016
005070958760000	9090739	1	13/01/2020
005074777310000	8511661	1	11/06/2019
001430311950000	8511661	1	13/07/2019
005058062040000	9116701	1	10/06/2019
000000453204000	5995117	1	08/07/2016
001917437200000	8166404	1	13/08/2018
005041123040000	9081726	1	17/11/2019
005039788930000	8511862	1	08/03/2019
001340895160000	5281297	1	27/06/2016
000842165060000	3860849	1	11/01/2010
001640382020000	7636516	1	09/03/2016
000000385516612	7706634	1	05/08/2019
005099491770000	9081210	1	13/11/2019
000000040397788	5234141	1	09/01/2017
000798669980000	9116121	1	07/12/2019
000000085037695	7926533	1	10/09/2019
001683886430000	9058045	1	12/08/2018
000000034106955	7949432	1	30/07/2018
001429642410000	8650534	1	01/06/2019
000000455599563	3499616	1	28/01/2016
000000050602085	9124231	1	11/03/2020
000000572978823	7234321	1	26/09/2017
000836690640000	5814558	1	11/03/2017
001368754750000	8458164	1	20/03/2019
000000071408371	7570443	1	18/11/2019
005049208020000	8157834	1	13/04/2018
000842978980000	6861872	1	08/09/2016
005034704320000	8226420	1	08/02/2019
001546543630000	9069692	1	20/08/2018
005029055690000	6647061	1	03/09/2016
002531574740000	5719675	1	09/06/2019
005004786680000	7481030	1	15/02/2017
005063886970000	9059718	1	20/05/2019
001376188390000	5639364	1	15/06/2019
001267918520000	7139785	1	08/04/2019
002541464140000	9034654	1	17/01/2019
000000580643328	8870457	1	10/02/2020
005025096040000	8218197	1	11/08/2016
000000471350876	8365382	1	24/03/2017
001353745720000	9036802	1	13/12/2019
000000212209688	9042241	1	25/11/2019
002626795110000	9102267	1	19/12/2017
001299337200000	8232603	1	25/10/2018
005101719030000	9095713	1	13/01/2020
000000215072505	8988028	1	30/09/2019
000000002030203	9059313	1	27/02/2009
005067950570000	8953624	1	06/04/2019
005037178000000	9073675	1	20/01/2019
005070074730000	8303762	1	09/10/2018
005083513080000	9021076	1	11/03/2019
005111104150000	9092040	1	11/01/2020
005003596960000	9028073	1	20/10/2019
005057770120000	8361648	1	16/04/2019
001628041510000	9099639	1	15/11/2019
005089032610000	9046755	1	16/01/2020
005049361150000	8500234	1	13/04/2019
005086599390000	8951063	1	18/11/2019
001361823390000	8359239	1	07/10/2018
000000557371507	8216635	1	11/02/2019
000000139560486	6419665	1	13/03/2017
000000300374782	8987080	1	26/11/2019
001720044400000	9059674	1	20/11/2019
001112462960000	8311292	1	25/03/2019
001427512520000	9106748	1	13/04/2019
005051607630000	9116482	1	25/11/2019
001633184990000	7186021	1	13/08/2017
005041057510000	8271816	1	11/03/2019
001431562920000	8614720	1	13/07/2019
000000406975961	1791104	1	12/05/2014
001230127310000	7191172	1	28/02/2017
001552492720000	6408488	1	09/05/2016
000000301422580	8300526	1	07/11/2019
005103867540000	8969377	1	25/11/2019
005102709410000	8990524	1	13/08/2019
001428904230000	7731803	1	08/05/2019
000000661297127	7595350	1	20/09/2018
005045505790000	8906012	1	17/03/2019
000000152693289	9122926	1	17/03/2020
000000116654807	9089104	1	11/11/2019
000000771860962	6802873	1	05/06/2019
005094032480000	9091007	1	21/09/2019
005087252720000	8701154	1	13/08/2019
000000042497370	6291219	1	30/12/2019
005026926390000	9094815	1	27/06/2018
001181008830000	6660933	1	09/01/2018
001433200790000	9105632	1	13/10/2019
000000048458772	8995611	1	02/12/2019
005086444880000	9063984	1	16/09/2019
005031985570000	8713892	1	13/06/2019
000000476605852	8862950	1	25/11/2019
001795386840000	9081557	1	06/05/2018
005071106230000	9064207	1	09/11/2019
001005834860000	9068001	1	08/11/2019
001398751050000	9001133	1	23/04/2019
005017770590000	8774578	1	10/07/2019
001084917920000	8356504	1	15/02/2019
005074826290000	9012954	1	20/10/2019
001861308510000	8871756	1	25/10/2019
001756932820000	9031793	1	21/11/2016
000484358500000	9084853	1	09/01/2020
005064155230000	8962531	1	11/02/2019
005052926510000	9044543	1	20/12/2019
005060185150000	9110432	1	27/11/2019
000000090553595	8776854	1	10/03/2020
005053037390000	7512629	1	25/03/2018
001766998390000	9097299	1	20/09/2019
005089831900000	8710876	1	26/02/2019
001532095650000	6151203	1	20/04/2015
005089018710000	9118775	1	03/10/2019
001340918170000	3257233	1	25/12/2019
000000128600871	8555238	1	08/06/2015
005073013080000	8951101	1	06/04/2019
000000575381488	4815379	1	24/10/2017
001419148660000	8784515	1	03/09/2019
002612659920000	8940940	1	06/10/2019
005023706040000	8868160	1	16/07/2018
001721438240000	8913778	1	08/07/2019
001878678640000	7418313	1	11/09/2015
000000387448020	5768567	1	12/04/2019
001719078000000	5347814	1	08/03/2019
005019160230000	6899049	1	25/04/2017
000000335500567	6695963	1	22/08/2017
000000259163368	3803783	1	22/07/2012
001337938050000	3861113	1	13/08/2018
005062693570000	7900579	1	20/04/2018
001304384850000	8149864	1	08/09/2018
001267517410000	6975405	1	08/01/2020
002600965320000	9030374	1	11/02/2019
001797347560000	8203424	1	11/02/2019
